"genesysId","collMissId","collNumb","collDate","collSrc","collSite","version"
"429318",,"Willow Creek A female","20020916","10","West of Gunnison on U.S.-50, south on State Highway 149 to County Road 31 following Willow Creek. Along a stretch for a half mile in the vacinity of Pole Creek scattered plants were found. Ending Lat/long, 34.4525/-107.5861","1"
"429319",,"Rock Creek #1","20020917","10","South on State Highway 15 from Monte Vista and U.S.-160, then west on West County Road 2S (W. C-2S) to C-28. From C-28 go south then west at W. C-9S up Rock Creek for 1.5 miles. Plants found along roadside.","1"
"429320",,"West Plum Creek","20020920","10","From Sedalia go 0.75 mile south of junction with U.S.-85 on State Highway 67 to the west side of West Plum Creek. Both sides of road.","1"
"435720",,,,"10",,"0"
"436901",,,"19831201","","Brownville, near Missouri R. in mixed shrubs and hardwood","0"
"436902",,"H. lupulus Brownville","19831201","10","Brownville, near Missouri River in mixed shrubs and hardwood","1"
"436903",,,"19831201","10","Along gravel road near Missouri River across from Rulo, NB","1"
"436904",,,"19831201","","Minot, along Souris River, associated with trees","0"
"436905",,,"19831201","",,"0"
"436906",,,"19831201","","Millville, N. side of Turkey River, near limestone pinnacle","0"
"436907",,,"19831201","10","Just above the flood plain of Belt Creek","1"
"436908",,,,"","Belt Creek, 2.4 mi N of Belt, Montana, near Ewing Road","0"
"437271",,"Souris E2 #8","20011013","",,"0"
"437272",,"3 Qu'Appelle #5","20011010","10",,"1"
"437273",,"Glen Ewan-S #2","20011009","",,"0"
"437274",,"Grenfell-N #7A","20011011","10",,"1"
"437275",,"Grenfell-N #7B","20011011","10",,"1"
"437276",,"Grenfell-N #8","20011011","10",,"1"
"437277",,"Oxbow-S #3","20011009","10",,"1"
"437289",,"Pheasant Creek-W #3","20010822","",,"0"
"445293",,"Redstone #2","20020911","10","Southwest of Fort Colins on County Road 38E to Redstone Creek. Go north about 4.5 miles on North County Road 25E to Happy Hollow Gulch.","1"
"450563",,"Al 134","19960902","10","Further up beach on the Island of Frans Joseph.","1"
"452758",,,"19831201","10","Craig, in finger terraces along the Missouri River","1"
"452759",,,"1982----","","Pena Blanco, NM","0"
"453121",,"Souris E2 #4","20011013","",,"0"
"453122",,"Enderlin-N #4","20011014","10",,"1"
"453123",,"Austin-W #1","20011012","10",,"1"
"453124",,"Oakville-W #3","20011012","",,"0"
"453125",,"Melville-S #2","20011011","10",,"1"
"459119",,"H. lupulus var. pubescens Otoe","20041018","10","Along old railroad bed near the Missouri River, seven miles southeast of Nebraska City.","1"
"459160",,"HDF-2007-080","20070708","10","Riley County - Fort Riley Millitary Reservation WSE of Ogden","1"
"460895",,"Phantom Canyon #2C female","20020920","10","East of Canon City on U.S.-50, north on County Road 67 (Phantom Canyon Road), pass though second tunnel and go one half mile to about milepost 11. Between road cut though narrow rock ridgeline and pullout with concrete fireplace.","1"
"460912",,"OJ-2003-03",,"10","Coconino county, Mack's Crossing, East Clear Creek, 1 mile South of Hwy 87, Forest Service road 137","1"
"460913",,"Windy Point Female",,"10","Lincoln county, Windy Point, above mile marker 7 on State Hwy 532","1"
"467055",,"GE-2004-032","20040924","10","Kartli province, Tane Valley.","1"
"467300",,,,"10",,"0"
"468481",,,"19831201","10","Minot, along Souris River, associated with trees","1"
"468482",,,"19831201","",,"0"
"468856",,"3 Qu'Appelle #6","20011010","",,"0"
"468857",,"3 Qu'Appelle #7","20011010","10",,"1"
"468858",,"Pipestone-N #2","20011013","",,"0"
"468859",,"Crooked Lake-W #6","20011010","10",,"1"
"468860",,"Abernathy-E 2B #1","20011011","10",,"1"
"468861",,"Oxbow-S #4","20011009","10",,"1"
"468863",,,"20011007","10","Northwest of Minot at Burlington, alongside railroad tracks to the northwest of were Old Settlers Park Road crosses.","1"
"474938",,"H. lupulus var. pubescens","19831201","10","Brownville","1"
"476910",,"OCJ-17","20020912","10","South from Craig on State Road 13 past Axial to milepost 62 along Good Spring Creek.","1"
"476911",,"South Fork Campground","20020913","10","South Fork Campground at the end of Forest Road 200 (County Road 10),southward off County Road 8 to the southeast of Meeker.","1"
"476912",,"Wagon Wheel","20020917","10","State Highway 149 at Wagon Wheel, just west of Blue Creek on both sides of road.","1"
"476928",,"OJ-2003-07 Fem1",,"","Pima County, Mt Lemmon, Sabino Canyon road, South of Summerhaven, .7 miles from Ski Run road","0"
"483048",,"GE-2004-017","20040923","10","Kakheti province","1"
"484523",,,"19831201","10","Millville, N. side of Turkey River, near limestone pinnacle","1"
"484894",,"3 Qu'Appelle #16","20011010","10",,"1"
"484895",,"Glen Ewan-S #7","20011009","10",,"1"
"484896",,"Crooked Lake-W #9","20011010","10",,"1"
"484897",,"Oxbow-S #2","20011009","10",,"1"
"484898",,"Oxbow-S #16","20011009","10",,"1"
"493046",,"OCJ-54","20020918","10",,"1"
"500517",,,"19831201","10","Brownville, near Missouri River in mixed shrubs and hardwood","1"
"500518",,,"19831201","10","Millville, N.side of Turkey River, near limestone pinnacles","1"
"500827",,"Burlington-N","199910--","10",,"1"
"500862",,"Oxbow-S #21","20011009","10",,"1"
"500863",,"Melville-S #8","20011011","10",,"1"
"508772",,"OCJ-4","20020910","10","South foulder on State Highway 93 (S-93) then southwest on S-170 to Eldorado Canyon State Park.","1"
"508773",,"OCJ-53","20020918","10","West of Durango on U.S.-160, between milepost 78 and Cherry Gulch Road. On east side of road, along stream fed by Sheep Spring Gulch.","1"
"508802",,"Pitchfork Canyon Male",,"10","Graham County, Pitchfork canyon, along road below show flat road, pitchfork canyon drainage, Hwy 366 Stuart trail","1"
"3420492",,"00020",,"40",,"10"
"3420493",,"00021",,"40",,"10"
"3531133","C009","26","19980513","61","Madrid, Madrid, Alcala de Henares, El Encin","18"
"3804540",,"CO932-111","20050920","10",,"2"
"3816186",,"11","19991104","10",,"2"
"3816325",,"NONE","19991012","10",,"4"
"3816356",,"50","19991005","10",,"3"
"3842951",,"POL97 131",,"12","Małopolskie, Stadniki nad Rabą, ,","4"
"3844002",,"POL97 141",,"12","Małopolskie, Stadniki nad Rabą, ,","4"
"3844267",,"POL97 136",,"12","Małopolskie, Stadniki nad Rabą, ,","4"
"3902065",,"00275","19750000","40","Poltavs'ka obl.","11"
"3941657",,,"1998----","12","Zagreb","3"
"3941672",,,"1998----","13","Vrbnik","3"
"4001211",,,"20071023","60","Agri (Mols Bjerge)","12"
"4027222",,"39","20060930","","Kabardinskobalkarsky republic, Kavkaz Mts.","23"
"4027223",,"21583","20060412","","Belt","23"
"4027224",,"5","20060929","","Zmenskaja, Kavkaz Mts.","23"
"4027225",,"14","20060725","","Horní Žďár","24"
"4027226",,"9","20070930","","Austria","23"
"4027227",,"5","20061010","","the Netherlands, next to border with Belgium","23"
"4027228",,"13","20080502","","Toses Dalas, NE Spain","23"
"4027229",,"10","20041030","","Poperinge","23"
"4027231",,"9","20051101","","Luar, Kavkaz Mts.","23"
"4027232",,"9","20060525","","Avranches","23"
"4027233",,"21580","20060412","","Montana near Belt","23"
"4027234",,"5","20050610","","river bank Rhona","23"
"4027235",,"21","20060525","","Turn","23"
"4027236",,"23","20030430","","Souris River Valley Roche Percee","23"
"4027237",,"42","20030430","","Antler River Valley","23"
"4027238",,"16","20030430","","Katepwa Beach,Fishing Lakes","23"
"4027239",,"1","20080430","","Madame, Pyrenees","23"
"4027240",,"31","20060930","","Ursdon, Kavkaz Mts.","23"
"4027242",,"21606","20060413","","North America","23"
"4027243",,"6","20050610","","river bank Rhona","23"
"4027244",,"7","20050625","","Chýše","24"
"4027245",,"21594","20060412","","Belt","23"
"4092156",,"1","20090920","10","Klinca Sela","2"
"4092182",,"2","20101022","25",,"2"
"4299491",,"00005",,"40","Girs'ko-altais'ka obl.","11"
"4299517",,"00292",,"40","ZHitomirs'ka obl.","11"
"4299524",,"00288",,"40","ZHitomirs'ka obl.","11"
"4299526",,"00291",,"40","ZHitomirs'ka obl.","11"
"4299527",,"00290",,"40","avt. Respublika Krim","11"
"4299544",,"00289",,"40","ZHitomirs'ka obl.","11"
"4377707",,,"2009----","10",,"0"
"4383729",,"JPN-2009-116","20090916","10","Kamiyubetsu town","0"
"4417913",,,"2012----","10","United States","0"
"4423428",,"JPN-2009-102","20090915","10","Nanporo National Forest","0"
"4423429",,"JPN-2009-118","20090917","10","Out of Obihiro City, near Iwanai river","0"
"4540693",,"s.n.","20120918","10",,"1"
"4876078",,"SEYYARE-44","19740811","10",,"22"
"4890312",,"NO-01-0634-2010","2010----","10","Berlin;","20"
"4890314",,"NO-01-0551-2010","2010----","10","Brandenburg;  Oberhavel","20"
"4890321",,"NO-01-0671-2010","2010----","10","Brandenburg;  Uckermark","20"
"4890324",,"NO-01-0581-2010","2010----","10","Brandenburg;  Potsdam-Mittelmark","20"
"4890345",,"NO-01-0553-2012","2012----","10","Brandenburg;  Barnim","20"
"4890347",,"NO-01-0636-2010","2010----","10","Brandenburg;  Potsdam-Mittelmark","20"
"4896222",,"NW-02-0349-2012","20120712","10","Niedersachsen; Osnabrück","19"
"4896226",,"NW-08-0067-2013","20131013","10","Niedersachsen; Lüchow-Dannenberg","19"
"4896229",,"NW-02-0348-2012","20120812","10","Niedersachsen; Osnabrück","19"
"4896231",,"NW-08-0086-2013","20131013","10","Niedersachsen; Lüneburg","19"
"4896237",,"NW-04-0104-2012","20130613","10","Nordrhein-Westfalen; Wesel","19"
"4896251",,"NW-08-0080-2013","20131013","10","Niedersachsen; Uelzen","19"
"4896257",,"NW-08-0056-2013","20130913","10","Niedersachsen; Uelzen","19"
"4897322",,"SO-05-0535-2011","20111011","10","Thüringen; Unstrut-Hainich-Kreis","19"
"4897345",,"SO-02-0943-2012","20120912","10","Bayern; Kelheim","19"
"4897346",,"SO-01-0880-2012","20120912","10","Bayern; Kelheim","19"
"4897352",,"SO-08-0933-2012","20120912","10","Thüringen; Ilm-Kreis","19"
"4897357",,"SO-11-0147-2010","20100910","10","Bayern; Regensburg","19"
"4897361",,"SO-01-0471-2011","20110911","10","Bayern; Regensburg","19"
"4910821",,"SW-05-0347-2012","20121012","10","Baden-Württemberg; Stuttgart","19"
"4910823",,"SW-03-0357-2011","20111011","10","Hessen; Frankfurt am Main","19"
"4910825",,"SW-05-0346-2012","20121012","10","Baden-Württemberg; Ludwigsburg","19"
"4910830",,"SW-03-0302-2011","20110911","10","Baden-Württemberg; Rastatt","19"
"4910832",,"SW-03-0166-2010","20101010","10","Hessen; Frankfurt am Main","19"
"4910865",,"SW-05-0289-2012","20121012","10","Baden-Württemberg; Rems-Murr-Kreis","19"
"4916895",,"4207",,"99","Aragon, Huesca, Loarre, Rio Aston","17"
"4916901",,"4201",,"99","Aragon, Teruel, La Codoñera, Camino Las Casas,Rio Mezquin","17"
"4916905",,"4331",,"10","Aragon, Zaragoza, Los Fayos","17"
"5767195",,"HL 084","19980728","10","Portugal, Guarda","8"
"5767196",,"HL 083","19980728","10","Portugal, Guarda","8"
"5767197",,"HL 092","19980729","10","Portugal, Viseu","8"
"5767198",,"HL 095","19980803","10","Portugal, Braga","8"
"5767199",,"HL 086","19980728","10","Portugal, Guarda","8"
"5767200",,"HL 093","19980729","10","Portugal, Viseu","8"
"5767201",,"HL 087","19980728","10","Portugal, Guarda","8"
"5767202",,"HL 090","19980728","10","Portugal, Guarda","8"
"5767203",,"HL 094","19980729","10","Portugal, Viseu","8"
"5767204",,"HL 091","19980729","10","Portugal, Guarda","8"
"5767295",,"HL 032","19970716","10","Portugal, Guarda","8"
"5767296",,"HL 019","19970710","10","Portugal, Coimbra","8"
"5767297",,"HL 038","19970723","10","Portugal, Porto","8"
"5767298",,"HL 025","19970711","10","Portugal, Coimbra","8"
"5767299",,"HL 039","19970723","10","Portugal, Porto","8"
"5767301",,"HL 040","19970723","10","Portugal, Porto","8"
"5767302",,"HL 049","19970725","10","Portugal, Braga","8"
"5767303",,"HL 030","19970715","10","Portugal, Bragança","8"
"5767304",,"HL 016","19970708","10","Portugal, Porto","8"
"5767306",,"HL 051","19970725","10","Portugal, Braga","8"
"5767307",,"HL 035","19970716","10","Portugal, Bragança","8"
"5767308",,"HL 021","19970710","10","Portugal, Coimbra","8"
"5767309",,"HL 009","19970702","10","Portugal, Braga","8"
"5767310",,"HL 041","19970723","10","Portugal, Porto","8"
"5767311",,"HL 027","19970715","10","Portugal, Bragança","8"
"5767312",,"HL 028","19970715","10","Portugal, Bragança","8"
"5767313",,"HL 042","19970724","10","Portugal, Viana do Castelo","8"
"5767314",,"HL 011","19970702","10","Portugal, Braga","8"
"5767315",,"HL 045","19970724","10","Portugal, Viana do Castelo","8"
"5767316",,"HL 033","19970716","10","Portugal, Guarda","8"
"5767317",,"HL 001","19970702","10","Portugal, Viana do Castelo","8"
"5767318",,"HL 048","19970725","10","Portugal, Braga","8"
"5767319",,"HL 037","19970723","10","Portugal, Braga","8"
"5767320",,"HL 043","19970724","10","Portugal, Viana do Castelo","8"
"5767321",,"HL 031","19970716","10","Portugal, Guarda","8"
"5767323",,"HL 047","19970725","10","Portugal, Braga","8"
"5767324",,"HL 008","19970702","10","Portugal, Braga","8"
"5767325",,"HL 026","19970715","10","Portugal, Bragança","8"
"5767326",,"HL 050","19970725","10","Portugal, Braga","8"
"5767327",,"HL 023","19970711","10","Portugal, Coimbra","8"
"5767328",,"HL 012","19970707","10","Portugal, Viana do Castelo","8"
"5767329",,"HL 044","19970724","10","Portugal, Viana do Castelo","8"
"5767330",,"HL 018","19970710","10","Portugal, Coimbra","8"
"5767331",,"HL 007","19970702","10","Portugal, Viana do Castelo","8"
"5767332",,"HL 022","19970710","10","Portugal, Coimbra","8"
"5767333",,"HL 006","19970702","10","Portugal, Viana do Castelo","8"
"5767334",,"HL 024","19970711","10","Portugal, Coimbra","8"
"5767335",,"HL 067","19980701","10","Portugal, Braga","8"
"5767336",,"HL 064","19980701","10","Portugal, Viseu","8"
"5767337",,"HL 059","19980626","10","Portugal, Vila Real","8"
"5767338",,"HL 063","19980701","10","Portugal, Porto","8"
"5767339",,"HL 112","19990628","10","Portugal, Viseu","8"
"5767340",,"HL 140","19990714","10","Portugal, Coimbra","8"
"5767341",,"HL 053","19980625","10","Portugal, Guarda","8"
"5767342",,"HL 119","19990630","10","Portugal, Bragança","8"
"5767343",,"HL 141","19990714","10","Portugal, Coimbra","8"
"5767344",,"HL 056","19980626","10","Portugal, Viseu","8"
"5767345",,"HL 148","19990721","10","Portugal, Viseu","8"
"5767346",,"HL 132","19990708","10","Portugal, Viseu","8"
"5767347",,"HL 137","19990714","10","Portugal, Coimbra","8"
"5767348",,"HL 065","19980701","10","Portugal, Vila Real","8"
"5767349",,"HL 109","19990628","10","Portugal, Porto","8"
"5767350",,"HL 139","19990714","10","Portugal, Coimbra","8"
"5767351",,"HL 057","19980626","10","Portugal, Viseu","8"
"5767353",,"HL 106","19990609","10","Portugal, Braga","8"
"5767354",,"HL 052","19980625","10","Portugal, Bragança","8"
"5767355",,"HL 155","19990728","10","Portugal, Santarém","8"
"5767356",,"HL 114","19990630","10","Portugal, Vila Real","8"
"5767357",,"HL 162","19990729","10","Portugal, Santarém","8"
"5767358",,"HL 062","19980701","10","Portugal, Porto","8"
"5767359",,"HL 151","19990727","10","Portugal, Leiria","8"
"5767360",,"HL 117","19990630","10","Portugal, Vila Real","8"
"5767361",,"HL 157","19990728","10","Portugal, Santarém","8"
"5767362",,"HL 097","19980804","10","Portugal, Braga","8"
"5767363",,"HL 124","19990707","10","Portugal, Aveiro","8"
"5767364",,"HL 133","19990708","10","Portugal, Viseu","8"
"5767366",,"HL 129","19990707","10","Portugal, Viseu","8"
"5767367",,"HL 142","19990714","10","Portugal, Leiria","8"
"5767368",,"HL 108","19990609","10","Portugal, Braga","8"
"5767369",,"HL 158","19990729","10","Portugal, Santarém","8"
"5767370",,"HL 126","19990707","10","Portugal, Viseu","8"
"5767371",,"HL 160","19990729","10","Portugal, Santarém","8"
"5767372",,"HL 130","19990707","10","Portugal, Viseu","8"
"5767373",,"HL 161","19990729","10","Portugal, Santarém","8"
"5767374",,"HL 101","19990604","10","Portugal, Viana do Castelo","8"
"5767377",,"HL 096","19980803","10","Portugal, Braga","8"
"5767378",,"HL 154","19990728","10","Portugal, Santarém","8"
"5767379",,"HL 153","19990727","10","Portugal, Lisboa","8"
"5767380",,"HL 082","19980727","10","Portugal, Castelo Branco","8"
"5767381",,"HL 098","19990604","10","Portugal, Braga","8"
"5767382",,"HL 068","19980701","10","Portugal, Braga","8"
"5767383",,"HL 100","19990604","10","Portugal, Viana do Castelo","8"
"5767384",,"HL 078","19980715","10","Portugal, Coimbra","8"
"5767385",,"HL 071","19980713","10","Portugal, Aveiro","8"
"5767386",,"HL 102","19990609","10","Portugal, Porto","8"
"5767387",,"HL 069","19980709","10","Portugal, Viana do Castelo","8"
"5767388",,"HL 107","19990609","10","Portugal, Vila Real","8"
"5767389",,"HL 079","19980715","10","Portugal, Aveiro","8"
"5767390",,"HL 103","19990609","10","Portugal, Porto","8"
"5767391",,"HL 074","19980713","10","Portugal, Coimbra","8"
"5767392",,"HL 070","19980709","10","Portugal, Viana do Castelo","8"
"5767393",,"HL 080","19980727","10","Portugal, Castelo Branco","8"
"5767394",,"HL 072","19980713","10","Portugal, Coimbra","8"
"6404103",,"POLLBS05 017",,"11","Wielkopolskie, Dziewcza Struga, Rogoźno,","2"
"6404438",,"POLZAP09 183",,"13","Zachodniopomorskie, Łęgi, Dobra (Szczecińska) ,","2"
"6405733",,"POLLBS05 210",,"12","Wielkopolskie, ,Belęcin","2"
"6406083",,"POLLBS05 213",,"12","Wielkopolskie, Belęcin, Siedlec,","2"
"6407090",,"POLKŁO05003",,"",,"0"
"6407092",,"POLKŁO05006",,"",,"0"
"6407093",,"POLPKA07008",,"",,"0"
"6407096",,"POLPKA07005",,"",,"0"
"6407098",,"POLPKA07011",,"",,"0"
"6407100",,"POLDOL09006",,"",,"0"
"6407102",,"POLBSŻ04006",,"",,"0"
"6407103",,"POLKŁO05001",,"",,"0"
"6407108",,"POLPKA07002",,"",,"0"
"6407109",,"POLKŁO05011",,"",,"0"
"6407112",,"POLKŁO05007",,"",,"0"
"6407117",,"POLKŁO05014",,"",,"0"
"6407121",,"POLKŁO05015",,"",,"0"
"6407122",,"POLSUW01009",,"",,"0"
"6407123",,"POLSAN10001",,"",,"0"
"6407124",,"POLSAN10004",,"",,"0"
"6407125",,"POLDOL09017",,"",,"0"
"6407126",,"POLSAN10020",,"",,"0"
"6407127",,"POLDOL09021",,"",,"0"
"6407128",,"POLSAN10016",,"",,"0"
"6407129",,"POLDOL09016",,"",,"0"
"6407131",,"POLSAN10007",,"",,"0"
"6407132",,"POLSAN10002",,"",,"0"
"6407135",,"POLSAN10021",,"",,"0"
"6407137",,"POLSAN10008",,"",,"0"
"6407138",,"POLPKA07007",,"",,"0"
"6407139",,"POLBMW11020",,"",,"0"
"6407140",,"POLBMW11017",,"",,"0"
"6407141",,"POLPKA07018",,"",,"0"
"6407142",,"POLPKA07010",,"",,"0"
"6407143",,"POLBMW11019",,"",,"0"
"6407144",,"POLBMW11014",,"",,"0"
"6407147",,"POLBMW11018",,"",,"0"
"6407148",,"POLBIE97010",,"",,"0"
"6407149",,"POLBMW11002",,"",,"0"
"6407151",,"POLBMW11010",,"",,"0"
"6407153",,"POLBMW11007",,"",,"0"
"6407154",,"POLBMW11012",,"",,"0"
"6407156",,"POLDOL09011",,"",,"0"
"6407158",,"POLDOL09018",,"",,"0"
"6407164",,"POLKŁO05004",,"",,"0"
"6407172",,"POLPOI08013",,"",,"0"
"6407176",,"POLKŁO05013",,"",,"0"
"6407191",,"POLKŁO05012",,"",,"0"
"6407198",,"POLBSŻ04010",,"",,"0"
"6407204",,"POLKŁO05002",,"",,"0"
"6407217",,"POLBSŻ04007",,"",,"0"
"6407221",,"POLBNS06002",,"",,"0"
"6407223",,"POLPKA07016",,"",,"0"
"6407226",,"POLBNS06006",,"",,"0"
"6407231",,"POLWKC03010",,"",,"0"
"6407289",,"POLPKA07012",,"",,"0"
"6407307",,"POLSAN10009",,"",,"0"
"6407309",,"POLSAN10013",,"",,"0"
"6407311",,"POLSAN10018",,"",,"0"
"6407313",,"POLSAN10012",,"",,"0"
"6407314",,"POLSAN10011",,"",,"0"
"6472771",,"POLLBS05 211",,"12","Wielkopolskie, Belęcin, Siedlec,","1"
